日期,PP总开工率
2012-08-31,0.8631211857018308
2012-09-01,0.8299912816041848
2012-09-02,0.8212728857890148
2012-09-03,0.8212728857890148
2012-09-04,0.8212728857890148
2012-09-05,0.8212728857890148
2012-09-06,0.8212728857890148
2012-09-07,0.8151700087183958
2012-09-08,0.8012205754141238
2012-09-09,0.8012205754141238
2012-09-10,0.8012205754141238
2012-09-11,0.7935429056924383
2012-09-12,0.7935429056924383
2012-09-13,0.7935429056924383
2012-09-14,0.7935429056924383
2012-09-15,0.7858963466440102
2012-09-16,0.8334749362786746
2012-09-17,0.7952421410365336
2012-09-18,0.7952421410365336
2012-09-19,0.7952421410365336
2012-09-20,0.8037383177570093
2012-09-21,0.820730671197961
2012-09-22,0.820730671197961
2012-09-23,0.820730671197961
2012-09-24,0.820730671197961
2012-09-25,0.8088360237892949
2012-09-26,0.8088360237892949
2012-09-27,0.8470688190314358
2012-09-28,0.8470688190314358
2012-09-29,0.8640611724723875
2012-09-30,0.8640611724723875
2012-10-01,0.9048428207306712
2012-10-02,0.881053525913339
2012-10-03,0.881053525913339
2012-10-04,0.8768054375531011
2012-10-05,0.8768054375531011
2012-10-06,0.8768054375531011
2012-10-07,0.8768054375531011
2012-10-08,0.8768054375531011
2012-10-09,0.8768054375531011
2012-10-10,0.8768054375531011
2012-10-11,0.9201359388275276
2012-10-12,0.9379779099405268
2012-10-13,0.9379779099405268
2012-10-14,0.923534409515718
2012-10-15,0.9065420560747663
2012-10-16,0.9141886151231946
2012-10-17,0.9286321155480034
2012-10-18,0.9286321155480034
2012-10-19,0.9286321155480034
2012-10-20,0.9286321155480034
2012-10-21,0.9405267629566695
2012-10-22,0.9405267629566695
2012-10-23,0.9405267629566695
2012-10-24,0.9405267629566695
2012-10-25,0.9320305862361937
2012-10-26,0.9320305862361937
2012-10-27,0.9320305862361937
2012-10-28,0.9320305862361937
2012-10-29,0.9379779099405268
2012-10-30,0.9379779099405268
2012-10-31,0.9379779099405268
2012-11-01,0.9804587935429057
2012-11-02,0.9804587935429057
2012-11-05,0.9872557349192863
2012-11-06,0.9447748513169074
2012-11-07,0.9447748513169074
2012-11-08,0.9447748513169074
2012-11-09,0.9303313508920985
2012-11-12,0.9473237043330501
2012-11-13,0.9473237043330501
2012-11-14,0.9473237043330501
2012-11-15,0.9473237043330501
2012-11-16,0.9685641461342396
2012-11-19,0.9685641461342396
2012-11-20,0.9685641461342396
2012-11-21,0.9770603228547153
2012-11-22,0.9770603228547153
2012-11-23,0.9770603228547153
2012-11-26,0.9915038232795242
2012-11-27,0.9915038232795242
2012-11-28,0.9915038232795242
2012-11-29,0.9915038232795242
2012-11-30,0.9915038232795242
2012-12-03,0.9915038232795242
2012-12-04,0.9915038232795242
2012-12-05,0.9915038232795242
2012-12-06,0.9660152931180969
2012-12-07,0.9660152931180969
2012-12-10,0.9609175870858114
2012-12-11,0.9609175870858114
2012-12-12,0.9609175870858114
2012-12-13,0.9609175870858114
2012-12-14,0.9609175870858114
2012-12-17,0.9609175870858114
2012-12-18,0.9609175870858114
2012-12-19,0.9609175870858114
2012-12-20,0.9609175870858114
2012-12-21,0.9609175870858114
2012-12-22,0.9609175870858114
2012-12-23,0.9609175870858114
2012-12-24,0.9609175870858114
2012-12-25,0.9609175870858114
2012-12-26,0.9609175870858114
2012-12-27,0.9609175870858114
2012-12-28,0.9609175870858114
2012-12-29,0.9609175870858114
2012-12-30,0.9609175870858114
2012-12-31,0.9609175870858114
2013-01-01,0.9614093959731543
2013-01-02,0.9614093959731543
2013-01-03,0.9614093959731543
2013-01-04,0.9614093959731543
2013-01-05,0.9614093959731543
2013-01-06,0.9614093959731543
2013-01-07,0.9614093959731543
2013-01-08,0.9614093959731543
2013-01-09,0.9455445544554455
2013-01-10,0.9455445544554455
2013-01-11,0.9455445544554455
2013-01-12,0.9455445544554455
2013-01-13,0.9084158415841584
2013-01-14,0.9084158415841584
2013-01-15,0.9084158415841584
2013-01-16,0.9084158415841584
2013-01-17,0.9084158415841584
2013-01-18,0.9084158415841584
2013-01-19,0.9249174917491749
2013-01-20,0.9620462046204621
2013-01-21,0.9620462046204621
2013-01-22,0.9620462046204621
2013-01-23,0.9620462046204621
2013-01-24,0.9620462046204621
2013-01-25,0.9620462046204621
2013-01-26,0.9620462046204621
2013-01-27,0.9620462046204621
2013-01-28,0.9620462046204621
2013-01-29,0.9620462046204621
2013-01-30,0.9620462046204621
2013-01-31,0.9620462046204621
2013-02-01,0.9521452145214522
2013-02-02,0.9521452145214522
2013-02-03,0.9521452145214522
2013-02-04,0.9521452145214522
2013-02-05,0.9521452145214522
2013-02-06,0.9521452145214522
2013-02-07,0.9521452145214522
2013-02-08,0.9521452145214522
2013-02-09,0.9521452145214522
2013-02-10,0.9521452145214522
2013-02-11,0.9521452145214522
2013-02-12,0.9521452145214522
2013-02-13,0.9526916802610114
2013-02-14,0.9526916802610114
2013-02-15,0.932300163132137
2013-02-16,0.9028436018957346
2013-02-17,0.9028436018957346
2013-02-18,0.9265402843601895
2013-02-19,0.9265402843601895
2013-02-20,0.9265402843601895
2013-02-21,0.9265402843601895
2013-02-22,0.9581358609794629
2013-02-23,0.9581358609794629
2013-02-24,0.9360189573459715
2013-02-25,0.9360189573459715
2013-02-26,0.9360189573459715
2013-02-27,0.9360189573459715
2013-02-28,0.9360189573459715
2013-03-01,0.9016587677725119
2013-03-02,0.9016587677725119
2013-03-03,0.9016587677725119
2013-03-04,0.9016587677725119
2013-03-05,0.9016587677725119
2013-03-06,0.9016587677725119
2013-03-07,0.9016587677725119
2013-03-08,0.9016587677725119
2013-03-09,0.9016587677725119
2013-03-10,0.9016587677725119
2013-03-11,0.943522906793049
2013-03-12,0.9277251184834123
2013-03-13,0.9277251184834123
2013-03-14,0.9277251184834123
2013-03-15,0.919826224328594
2013-03-16,0.905608214849921
2013-03-17,0.905608214849921
2013-03-18,0.8803317535545023
2013-03-19,0.8803317535545023
2013-03-20,0.8803317535545023
2013-03-21,0.8724328593996841
2013-03-22,0.8724328593996841
2013-03-23,0.8566350710900474
2013-03-24,0.8613744075829384
2013-03-25,0.8613744075829384
2013-03-26,0.8534755134281201
2013-03-27,0.8534755134281201
2013-03-28,0.8692733017377567
2013-03-29,0.8850710900473934
2013-03-30,0.8850710900473934
2013-03-31,0.8850710900473934
2013-04-01,0.9135071090047393
2013-04-02,0.9135071090047393
2013-04-03,0.9135071090047393
2013-04-04,0.9135071090047393
2013-04-05,0.9135071090047393
2013-04-06,0.9135071090047393
2013-04-07,0.9135071090047393
2013-04-08,0.9135071090047393
2013-04-09,0.9214060031595577
2013-04-10,0.9214060031595577
2013-04-11,0.9293048973143759
2013-04-12,0.9293048973143759
2013-04-13,0.9293048973143759
2013-04-14,0.9293048973143759
2013-04-15,0.9135071090047393
2013-04-16,0.9293048973143759
2013-04-17,0.9265402843601895
2013-04-18,0.9423380726698263
2013-04-19,0.9423380726698263
2013-04-22,0.9320695102685624
2013-04-23,0.9320695102685624
2013-04-24,0.9447077409162717
2013-04-25,0.9447077409162717
2013-04-26,0.9447077409162717
2013-04-27,0.9447077409162717
2013-04-28,0.9447077409162717
2013-05-02,0.9439178515007899
2013-05-03,0.9439178515007899
2013-05-06,0.9533965244865719
2013-05-07,0.9178515007898894
2013-05-08,0.9225908372827805
2013-05-09,0.9225908372827805
2013-05-10,0.9225908372827805
2013-05-13,0.9281200631911533
2013-05-14,0.9281200631911533
2013-05-15,0.8736176935229067
2013-05-16,0.8846761453396524
2013-05-17,0.9202211690363349
2013-05-20,0.9202211690363349
2013-05-21,0.9202211690363349
2013-05-22,0.9202211690363349
2013-05-23,0.9202211690363349
2013-05-24,0.9202211690363349
2013-05-27,0.9202211690363349
2013-05-28,0.9202211690363349
2013-05-29,0.9202211690363349
2013-05-30,0.9202211690363349
2013-05-31,0.9095576619273301
2013-06-03,0.906003159557662
2013-06-04,0.906003159557662
2013-06-05,0.906003159557662
2013-06-06,0.906003159557662
2013-06-07,0.906003159557662
2013-06-08,0.8996840442338072
2013-06-09,0.8838862559241706
2013-06-13,0.8759873617693523
2013-06-14,0.8759873617693523
2013-06-17,0.868088467614534
2013-06-18,0.8744075829383886
2013-06-19,0.8744075829383886
2013-06-20,0.8744075829383886
2013-06-21,0.8744075829383886
2013-06-24,0.8744075829383886
2013-06-25,0.8744075829383886
2013-06-26,0.8744075829383886
2013-06-27,0.872827804107425
2013-06-28,0.872827804107425
2013-07-01,0.8736176935229067
2013-07-02,0.8736176935229067
2013-07-03,0.8420221169036335
2013-07-04,0.8420221169036335
2013-07-05,0.8262243285939969
2013-07-08,0.8222748815165877
2013-07-09,0.8222748815165877
2013-07-10,0.8538704581358609
2013-07-11,0.8538704581358609
2013-07-12,0.8538704581358609
2013-07-13,0.8538704581358609
2013-07-14,0.8538704581358609
2013-07-15,0.8428120063191153
2013-07-16,0.8428120063191153
2013-07-17,0.8428120063191153
2013-07-18,0.8428120063191153
2013-07-19,0.8428120063191153
2013-07-20,0.8428120063191153
2013-07-21,0.8428120063191153
2013-07-22,0.8538704581358609
2013-07-23,0.8538704581358609
2013-07-24,0.8538704581358609
2013-07-25,0.8696682464454977
2013-07-26,0.8696682464454977
2013-07-27,0.8696682464454977
2013-07-28,0.8696682464454977
2013-07-29,0.8830963665086888
2013-07-30,0.8830963665086888
2013-07-31,0.8830963665086888
2013-08-01,0.891785150078989
2013-08-02,0.891785150078989
2013-08-03,0.891785150078989
2013-08-04,0.891785150078989
2013-08-05,0.891785150078989
2013-08-06,0.8522906793048973
2013-08-07,0.8522906793048973
2013-08-08,0.844391785150079
2013-08-09,0.844391785150079
2013-08-10,0.844391785150079
2013-08-11,0.8285939968404423
2013-08-12,0.8285939968404423
2013-08-13,0.8285939968404423
2013-08-14,0.8285939968404423
2013-08-15,0.8285939968404423
2013-08-16,0.839652448657188
2013-08-17,0.839652448657188
2013-08-18,0.8617693522906793
2013-08-19,0.8617693522906793
2013-08-20,0.8617693522906793
2013-08-21,0.8617693522906793
2013-08-22,0.8617693522906793
2013-08-23,0.8617693522906793
2013-08-24,0.8617693522906793
2013-08-25,0.8854660347551343
2013-08-26,0.8854660347551343
2013-08-27,0.8854660347551343
2013-08-28,0.8854660347551343
2013-08-29,0.8854660347551343
2013-08-30,0.8854660347551343
2013-08-31,0.8617693522906793
2013-09-01,0.8545176110260337
2013-09-02,0.8545176110260337
2013-09-03,0.8545176110260337
2013-09-04,0.8392036753445635
2013-09-05,0.8085758039816233
2013-09-06,0.8085758039816233
2013-09-07,0.8085758039816233
2013-09-08,0.8085758039816233
2013-09-09,0.8085758039816233
2013-09-10,0.8085758039816233
2013-09-11,0.8085758039816233
2013-09-12,0.8085758039816233
2013-09-13,0.8085758039816233
2013-09-16,0.8392036753445635
2013-09-17,0.8392036753445635
2013-09-18,0.8545176110260337
2013-09-22,0.9203675344563553
2013-09-23,0.9203675344563553
2013-09-24,0.9203675344563553
2013-09-25,0.9203675344563553
2013-09-26,0.9203675344563553
2013-09-27,0.9203675344563553
2013-09-29,0.9203675344563553
2013-09-30,0.9203675344563553
2013-10-08,0.8728943338437979
2013-10-09,0.8728943338437979
2013-10-10,0.8958652373660031
2013-10-11,0.8958652373660031
2013-10-12,0.9050535987748851
2013-10-13,0.9050535987748851
2013-10-14,0.9050535987748851
2013-10-15,0.8713629402756509
2013-10-16,0.8713629402756509
2013-10-17,0.9019908116385911
2013-10-18,0.9019908116385911
2013-10-19,0.9019908116385911
2013-10-20,0.9019908116385911
2013-10-21,0.9318529862174579
2013-10-22,0.9318529862174579
2013-10-23,0.9318529862174579
2013-10-24,0.9318529862174579
2013-10-25,0.9318529862174579
2013-10-26,0.9318529862174579
2013-10-27,0.9318529862174579
2013-10-28,0.9318529862174579
2013-10-29,0.9318529862174579
2013-10-30,0.9318529862174579
2013-10-31,0.9318529862174579
2013-11-01,0.9395099540581929
2013-11-02,0.9395099540581929
2013-11-03,0.9395099540581929
2013-11-04,0.9395099540581929
2013-11-05,0.9395099540581929
2013-11-06,0.9395099540581929
2013-11-07,0.9395099540581929
2013-11-08,0.9395099540581929
2013-11-09,0.8782542113323124
2013-11-10,0.8782542113323124
2013-11-11,0.8782542113323124
2013-11-12,0.8782542113323124
2013-11-13,0.8721286370597243
2013-11-14,0.8721286370597243
2013-11-15,0.8721286370597243
2013-11-16,0.8721286370597243
2013-11-17,0.8721286370597243
2013-11-18,0.8721286370597243
2013-11-19,0.8721286370597243
2013-11-20,0.844563552833078
2013-11-21,0.844563552833078
2013-11-22,0.844563552833078
2013-11-23,0.8506891271056661
2013-11-24,0.8889739663093414
2013-11-25,0.8889739663093414
2013-11-26,0.8889739663093414
2013-11-27,0.9042879019908117
2013-11-28,0.9165390505359877
2013-11-29,0.9165390505359877
2013-11-30,0.9165390505359877
2013-12-01,0.9165390505359877
2013-12-02,0.9395099540581929
2013-12-03,0.9395099540581929
2013-12-04,0.9395099540581929
2013-12-05,0.9395099540581929
2013-12-06,0.9395099540581929
2013-12-07,0.9241960183767228
2013-12-08,0.9241960183767228
2013-12-09,0.9241960183767228
2013-12-10,0.9241960183767228
2013-12-11,0.9502297090352221
2013-12-12,0.9502297090352221
2013-12-13,0.9502297090352221
2013-12-14,0.9502297090352221
2013-12-15,0.9502297090352221
2013-12-16,0.9502297090352221
2013-12-17,0.9502297090352221
2013-12-18,0.9502297090352221
2013-12-19,0.9502297090352221
2013-12-20,0.9448698315467075
2013-12-21,0.9601837672281777
2013-12-22,0.9601837672281777
2013-12-23,0.9601837672281777
2013-12-24,0.9601837672281777
2013-12-25,0.9601837672281777
2013-12-26,0.9601837672281777
2013-12-27,0.9601837672281777
2013-12-28,0.9601837672281777
2013-12-29,0.9601837672281777
2013-12-30,0.9601837672281777
2013-12-31,0.9601837672281777
2014-01-02,0.9361408882082695
2014-01-03,0.9361408882082695
2014-01-04,0.9361408882082695
2014-01-05,0.9361408882082695
2014-01-06,0.9361408882082695
2014-01-07,0.9361408882082695
2014-01-08,0.9361408882082695
2014-01-09,0.9361408882082695
2014-01-10,0.9361408882082695
2014-01-11,0.9361408882082695
2014-01-12,0.9361408882082695
2014-01-13,0.9361408882082695
2014-01-14,0.9361408882082695
2014-01-15,0.9361408882082695
2014-01-16,0.9361408882082695
2014-01-17,0.9361408882082695
2014-01-18,0.9361408882082695
2014-01-19,0.9361408882082695
2014-01-20,0.9361408882082695
2014-01-21,0.9361408882082695
2014-01-22,0.9361408882082695
2014-01-23,0.9361408882082695
2014-01-24,0.9361408882082695
2014-01-25,0.9361408882082695
2014-01-26,0.9131699846860643
2014-01-27,0.9131699846860643
2014-01-28,0.8978560490045941
2014-01-29,0.8978560490045941
2014-02-07,0.9208269525267994
2014-02-08,0.9208269525267994
2014-02-09,0.9208269525267994
2014-02-10,0.9208269525267994
2014-02-11,0.9208269525267994
2014-02-12,0.9208269525267994
2014-02-13,0.9208269525267994
2014-02-14,0.9208269525267994
2014-02-15,0.9208269525267994
2014-02-16,0.9208269525267994
2014-02-17,0.9208269525267994
2014-02-18,0.9208269525267994
2014-02-19,0.9208269525267994
2014-02-20,0.9208269525267994
2014-02-21,0.9208269525267994
2014-02-22,0.9208269525267994
2014-02-23,0.9101071975497702
2014-02-24,0.9101071975497702
2014-02-25,0.9101071975497702
2014-02-26,0.9101071975497702
2014-02-27,0.9101071975497702
2014-02-28,0.9101071975497702
2014-03-01,0.9369065849923429
2014-03-02,0.9369065849923429
2014-03-03,0.9369065849923429
2014-03-04,0.9177641653905053
2014-03-05,0.9177641653905053
2014-03-06,0.9205033308660251
2014-03-07,0.9205033308660251
2014-03-08,0.9205033308660251
2014-03-09,0.9205033308660251
2014-03-10,0.911621021465581
2014-03-11,0.8857142857142857
2014-03-12,0.8857142857142857
2014-03-13,0.8857142857142857
2014-03-14,0.8857142857142857
2014-03-15,0.8857142857142857
2014-03-16,0.8857142857142857
2014-03-17,0.8857142857142857
2014-03-18,0.8931162102146557
2014-03-19,0.8931162102146557
2014-03-20,0.8931162102146557
2014-03-21,0.8931162102146557
2014-03-22,0.8931162102146557
2014-03-23,0.8805329385640266
2014-03-24,0.8731310140636565
2014-03-25,0.8731310140636565
2014-03-26,0.8731310140636565
2014-03-27,0.8731310140636565
2014-03-28,0.8731310140636565
2014-03-29,0.8731310140636565
2014-03-30,0.8731310140636565
2014-03-31,0.8731310140636565
2014-04-01,0.8568467801628423
2014-04-02,0.8568467801628423
2014-04-03,0.8568467801628423
2014-04-04,0.8568467801628423
2014-04-05,0.8568467801628423
2014-04-06,0.8568467801628423
2014-04-07,0.836121391561806
2014-04-08,0.8139156180606957
2014-04-09,0.8139156180606957
2014-04-10,0.8139156180606957
2014-04-11,0.7754256106587712
2014-04-12,0.7754256106587712
2014-04-13,0.7754256106587712
2014-04-14,0.7754256106587712
2014-04-15,0.7887490747594373
2014-04-16,0.8242783123612138
2014-04-17,0.8242783123612138
2014-04-18,0.8168763878608437
2014-04-19,0.8168763878608437
2014-04-20,0.8168763878608437
2014-04-21,0.837782640408461
2014-04-22,0.837782640408461
2014-04-23,0.837782640408461
2014-04-24,0.837782640408461
2014-04-25,0.837782640408461
2014-04-26,0.8523705324580597
2014-04-27,0.8523705324580597
2014-04-28,0.8596644784828592
2014-04-29,0.8596644784828592
2014-04-30,0.8596644784828592
2014-05-01,0.8757111597374179
2014-05-02,0.8757111597374179
2014-05-03,0.8757111597374179
2014-05-04,0.8757111597374179
2014-05-05,0.8654996353026987
2014-05-06,0.8654996353026987
2014-05-07,0.861123267687819
2014-05-08,0.861123267687819
2014-05-09,0.861123267687819
2014-05-10,0.8385120350109408
2014-05-11,0.8385120350109408
2014-05-12,0.8385120350109408
2014-05-13,0.8385120350109408
2014-05-14,0.8385120350109408
2014-05-15,0.8428884026258205
2014-05-16,0.8574762946754193
2014-05-17,0.8574762946754193
2014-05-18,0.8574762946754193
2014-05-19,0.8574762946754193
2014-05-20,0.8574762946754193
2014-05-21,0.8574762946754193
2014-05-22,0.8210065645514223
2014-05-23,0.8210065645514223
2014-05-24,0.8538293216630196
2014-05-25,0.8538293216630196
2014-05-26,0.8538293216630196
2014-05-27,0.8538293216630196
2014-05-28,0.8538293216630196
2014-05-29,0.8538293216630196
2014-05-30,0.8538293216630196
2014-05-31,0.8538293216630196
2014-06-01,0.8446389496717724
2014-06-02,0.8446389496717724
2014-06-03,0.849744711889132
2014-06-04,0.8278628738147338
2014-06-05,0.8278628738147338
2014-06-06,0.8278628738147338
2014-06-07,0.825674690007294
2014-06-08,0.825674690007294
2014-06-09,0.8198395331874544
2014-06-10,0.8599562363238512
2014-06-11,0.8234865061998541
2014-06-12,0.8234865061998541
2014-06-13,0.8453683442742523
2014-06-14,0.8453683442742523
2014-06-15,0.8599562363238512
2014-06-16,0.8599562363238512
2014-06-17,0.8599562363238512
2014-06-18,0.8672501823486506
2014-06-19,0.8672501823486506
2014-06-20,0.8672501823486506
2014-06-21,0.8927789934354485
2014-06-22,0.8927789934354485
2014-06-23,0.8927789934354485
2014-06-24,0.9292487235594457
2014-06-25,0.9292487235594457
2014-06-26,0.9292487235594457
2014-06-27,0.9292487235594457
2014-06-28,0.9292487235594457
2014-06-29,0.9292487235594457
2014-06-30,0.9292487235594457
2014-07-01,0.9467541940189642
2014-07-02,0.9467541940189642
2014-07-03,0.9467541940189642
2014-07-04,0.9467541940189642
2014-07-05,0.9467541940189642
2014-07-06,0.9467541940189642
2014-07-07,0.9175784099197666
2014-07-08,0.9175784099197666
2014-07-09,0.9175784099197666
2014-07-10,0.9175784099197666
2014-07-11,0.9285193289569658
2014-07-12,0.9285193289569658
2014-07-13,0.9285193289569658
2014-07-14,0.8713210130047913
2014-07-15,0.8713210130047913
2014-07-16,0.8713210130047913
2014-07-17,0.891854893908282
2014-07-18,0.891854893908282
2014-07-19,0.891854893908282
2014-07-20,0.891854893908282
2014-07-21,0.9021218343600274
2014-07-22,0.9021218343600274
2014-07-23,0.9021218343600274
2014-07-24,0.9021218343600274
2014-07-25,0.9021218343600274
2014-07-26,0.9021218343600274
2014-07-27,0.9295003422313484
2014-07-28,0.9295003422313484
2014-07-29,0.9295003422313484
2014-07-30,0.9295003422313484
2014-07-31,0.9295003422313484
