日期,PE总开工率
2015-11-04,0.7645446238196771
2015-11-05,0.7828205909229363
2015-11-06,0.7828205909229363
2015-11-07,0.813280536095035
2015-11-08,0.8260737130673165
2015-11-09,0.8260737130673165
2015-11-10,0.8260737130673165
2015-11-11,0.8443496801705757
2015-11-12,0.8498324703015535
2015-11-13,0.8346024977155041
2015-11-14,0.8163265306122449
2015-11-15,0.8498324703015535
2015-11-16,0.8498324703015535
2015-11-17,0.8498324703015535
2015-11-18,0.8528784648187633
2015-11-19,0.8711544319220226
2015-11-20,0.8711544319220226
2015-11-21,0.8711544319220226
2015-11-22,0.8528784648187633
2015-11-23,0.8565336582394152
2015-11-24,0.838257691136156
2015-11-25,0.814498933901919
2015-11-26,0.8084069448674992
2015-11-27,0.8041425525434054
2015-11-28,0.8266829119707585
2015-11-29,0.8967407858665855
2015-11-30,0.8845568077977459
2015-12-01,0.881815412732257
2015-12-02,0.881815412732257
2015-12-03,0.8635394456289979
2015-12-04,0.8467864757843436
2015-12-05,0.8467864757843436
2015-12-06,0.8467864757843436
2015-12-07,0.8650624428876028
2015-12-08,0.8778556198598843
2015-12-09,0.8778556198598843
2015-12-10,0.8681084374048127
2015-12-11,0.8681084374048127
2015-12-12,0.8979591836734694
2015-12-13,0.9162351507767286
2015-12-14,0.9198903441973805
2015-12-15,0.9150167529698446
2015-12-16,0.9101431617423089
2015-12-17,0.8918671946390496
2015-12-18,0.8918671946390496
2015-12-19,0.9150167529698446
2015-12-20,0.8997867803837953
2015-12-21,0.881510813280536
2015-12-22,0.8632348461772769
2015-12-23,0.8845568077977459
2015-12-24,0.8809016143770941
2015-12-25,0.8802924154736521
2015-12-26,0.8620164483703929
2015-12-27,0.8662808406944867
2015-12-28,0.8845568077977459
2015-12-29,0.8845568077977459
2015-12-30,0.9028327749010052
2015-12-31,0.9150167529698446
2016-01-01,0.9150167529698446
2016-01-02,0.9150167529698446
2016-01-03,0.8967407858665855
2016-01-04,0.8967407858665855
2016-01-05,0.8936947913493756
2016-01-06,0.8900395979287238
2016-01-07,0.8900395979287238
2016-01-08,0.8936947913493756
2016-01-09,0.8723728297289065
2016-01-10,0.8936947913493756
2016-01-11,0.8894303990252818
2016-01-12,0.8711544319220226
2016-01-13,0.8894303990252818
2016-01-14,0.9107523606457508
2016-01-15,0.883338409990862
2016-01-16,0.883338409990862
2016-01-17,0.883338409990862
2016-01-18,0.9046603716113311
