,每日PnL,净值,资金占用比例,杠杆倍数,换手率
2014-07-30,-1725.0,1.065395,0.06827050061244891,1.083705,0.029757700000000005
2014-07-31,3460.0,1.068855,0.05735590889316138,0.893905,0.011253599999999999
2014-08-01,-4680.0,1.064175,0.05696520779007212,0.884185,0.0
2014-08-04,1740.0,1.065915,0.05705909945915013,0.886485,0.0
2014-08-05,-315.0,1.0656,0.057122841591591596,0.88827,0.0
2014-08-06,-3235.0,1.062365,0.07160020331995125,1.104995,0.015400000000000002
2014-08-07,995.0,1.06336,0.06018046569365031,0.87228,0.0396033
2014-08-08,1590.0,1.06495,0.06005277243063054,0.87163,0.0
2014-08-11,-4260.0,1.06069,0.07441203367619192,1.08591,0.015358000000000002
2014-08-12,130.0,1.06082,0.07376491770517148,1.07658,0.0
2014-08-13,5680.0,1.0665,0.0699939990623535,1.07984,0.0230464
2014-08-14,-5320.0,1.06118,0.07331659096477507,1.07038,0.022922400000000002
2014-08-15,-3900.0,1.05728,0.07038655796004843,1.07748,0.022556800000000002
2014-08-18,-1140.0,1.05614,0.07382733349745299,1.07276,0.023116800000000003
2014-08-19,3520.0,1.05966,0.07378753562463432,1.0755,0.0
2014-08-20,-1670.0,1.05799,0.07285777748371913,1.05977,0.029754200000000005
2014-08-21,5060.0,1.06305,0.06336202436385871,1.14273,0.0725444
2014-08-22,1360.0,1.06441,0.06775199406243836,1.18857,0.024397800000000004
2014-08-25,-15480.0,1.04893,0.06729934314015235,1.16783,0.0
2014-08-26,-7210.0,1.04172,0.05338037092500864,0.95522,0.014343000000000003
2014-08-27,-2240.0,1.03948,0.05358929464732366,0.95438,0.049908
2014-08-28,-5105.0,1.034375,0.05341906948640484,0.947355,0.0
2014-08-29,1280.0,1.035655,0.05886299008839816,0.975395,0.024552
2014-09-01,-7865.0,1.02779,0.057197968456591336,0.94187,0.0282814
2014-09-02,4420.0,1.03221,0.05719989149494774,0.90191,0.07491820000000002
2014-09-03,6915.0,1.039125,0.061481871767111756,0.957975,0.0802361
2014-09-04,4505.0,1.04363,0.061156061056121425,0.95716,0.029898400000000002
2014-09-05,-55.0,1.043575,0.06072831372924802,0.950885,0.029986600000000002
2014-09-09,-4250.0,1.039325,0.06111904361003536,0.952335,0.029967000000000004
2014-09-10,-4720.0,1.034605,0.06343382256996632,0.981655,0.026698
2014-09-11,8785.0,1.04339,0.0631523208004677,0.98512,0.0
2014-09-12,910.0,1.0443,0.06349253088193048,0.991145,0.029145550000000003
2014-09-15,-2460.0,1.04184,0.07143126583736467,1.127455,0.0368725
2014-09-16,-3005.0,1.038835,0.07044025278316576,1.14806,0.0557675
2014-09-17,515.0,1.03935,0.05958459614181941,0.967825,0.06378990000000001
2014-09-18,140.0,1.03949,0.05754057278088294,1.007505,0.0476398
2014-09-19,3880.0,1.04337,0.05739953228480789,0.939235,0.0254191
2014-09-22,3575.0,1.046945,0.05941496449192652,0.91306,0.0242715
2014-09-23,-1985.0,1.04496,0.05660288432093095,0.924115,0.05068860000000001
2014-09-24,1795.0,1.046755,0.05694178676003459,0.93219,0.018993
2014-09-25,-430.0,1.046325,0.06137290038945835,0.90756,0.0266954
2014-09-26,-1260.0,1.045065,0.062442144746977464,0.92114,0.018717
2014-09-29,11770.0,1.056835,0.07013280218766411,1.10125,0.0092
2014-09-30,-670.0,1.056165,0.07031997841246396,1.10306,0.0
2014-10-08,-10130.0,1.046035,0.05565712428360428,0.90647,0.03674360000000001
2014-10-09,-1050.0,1.044985,0.056004057474509206,0.91134,0.0
2014-10-10,-2230.0,1.042755,0.05520711960144042,0.89699,0.05513900000000001
2014-10-13,2030.0,1.044785,0.05553716793407256,0.90304,0.0
2014-10-14,-7410.0,1.037375,0.0608777925051211,0.91801,0.025538
2014-10-15,-3630.0,1.033745,0.06330719858379001,0.98813,0.0247375
2014-10-16,2690.0,1.036435,0.057785775277755004,0.96672,0.02532
2014-10-17,-7600.0,1.028835,0.044051961684818265,0.7541,0.033525
2014-10-20,720.0,1.029555,0.05803245091325865,0.96068,0.014231000000000002
2014-10-21,-4380.0,1.025175,0.06043046309166728,0.99218,0.028240800000000003
2014-10-22,-380.0,1.024795,0.05640445162203173,0.96199,0.054939600000000005
2014-10-23,4150.0,1.028945,0.04348473436383869,0.77608,0.013113800000000002
2014-10-24,-1370.0,1.027575,0.04645295963798263,0.79005,0.0269384
2014-10-27,1880.0,1.029455,0.04852956175840615,0.79585,0.051194
2014-10-28,1830.0,1.031285,0.04823021764109824,0.79222,0.0
2014-10-29,8430.0,1.039715,0.07159904396877992,1.06915,0.023904
2014-10-30,-720.0,1.038995,0.0713119889893599,1.06531,0.0
2014-10-31,-11020.0,1.027975,0.07730421459665848,1.06337,0.025100400000000002
2014-11-03,7750.0,1.035725,0.08820420478408844,1.26228,0.0126924
2014-11-04,-14360.0,1.021365,0.08818022939889265,1.24422,0.0
2014-11-05,-8450.0,1.012915,0.0656608896106781,0.98015,0.022878
2014-11-06,7280.0,1.020195,0.06031905665093438,0.9936,0.020899300000000003
2014-11-07,6630.0,1.026825,0.060138972074111945,0.99739,0.0
2014-11-10,-300.0,1.026525,0.075021261050632,1.21797,0.04247600000000001
2014-11-11,-10800.0,1.015725,0.07481670727805262,1.20169,0.0
2014-11-12,9410.0,1.025135,0.061225692225901955,1.01561,0.039131400000000004
2014-11-13,640.0,1.025775,0.07487801905876044,1.21557,0.014168000000000002
2014-11-14,-8010.0,1.017765,0.07448369712065162,1.19772,0.027930000000000003
2014-11-17,-12760.0,1.005005,0.06854552962423073,1.18485,0.0740539
2014-11-18,1830.0,1.006835,0.054437718196129456,0.98252,0.013874000000000003
2014-11-19,-10550.0,0.996285,0.06123910326864301,0.95352,0.04664800000000001
2014-11-20,4980.0,1.001265,0.07559437311800572,1.164,0.05950300000000001
2014-11-21,3880.0,1.005145,0.07904561033482732,1.16201,0.0767159
2014-11-24,-2060.0,1.003085,0.07459357880937309,1.15027,0.0238504
2014-11-25,-1130.0,1.001955,0.076525692271609,1.19103,0.049653100000000006
2014-11-26,3110.0,1.005065,0.07408923800948197,1.14391,0.0491699
2014-11-27,230.0,1.005295,0.06012225267210123,0.94454,0.014151200000000001
2014-11-28,9550.0,1.014845,0.0642589755085752,0.95919,0.0234422
2014-12-01,-1150.0,1.013695,0.06475044268739612,0.96412,0.0
2014-12-02,-9070.0,1.004625,0.07970974244120942,1.17288,0.015172500000000002
2014-12-03,17290.0,1.021915,0.06571270604698043,1.01432,0.0619681
2014-12-04,-6835.0,1.01508,0.06459653426330929,1.026235,0.017936
2014-12-05,6550.0,1.02163,0.06419853567338468,1.026985,0.0
2014-12-08,-975.0,1.020655,0.06299288202183892,1.00756,0.0
2014-12-09,12390.0,1.033045,0.06014171696295902,0.97761,0.0241276
2014-12-10,14855.0,1.0479,0.06113049909342495,1.039105,0.0238399
2014-12-11,-70.0,1.04783,0.048828769934054196,0.824415,0.0126252
2014-12-12,-2185.0,1.045645,0.04919700280687997,0.82888,0.0
2014-12-15,-11525.0,1.03412,0.06209777395273276,1.041245,0.041851000000000006
2014-12-16,-8660.0,1.02546,0.057476595869170914,1.018265,0.0242752
2014-12-17,2305.0,1.027765,0.061647263722738176,0.99039,0.05110290000000001
2014-12-18,10630.0,1.038395,0.06391228771324979,0.97694,0.023553
2014-12-19,3415.0,1.04181,0.056763661320202344,0.990805,0.044109
2014-12-22,-9470.0,1.03234,0.06193739465679912,0.969315,0.022038400000000003
2014-12-23,-3680.0,1.02866,0.061229609394746566,0.955595,0.0
2014-12-24,-4145.0,1.024515,0.06361424674114093,0.988065,0.028428750000000003
2014-12-25,1890.0,1.026405,0.0631094451020796,0.982255,0.0
2014-12-26,2680.0,1.029085,0.05731212679224749,0.988095,0.0221032
2014-12-29,7365.0,1.03645,0.055228423947127216,1.03013,0.024695
2014-12-30,4470.0,1.04092,0.05526486185297622,1.00003,0.0515013
2014-12-31,710.0,1.04163,0.05894828297956088,0.85917,0.044692800000000005
2015-01-05,4930.0,1.04656,0.07104762268766245,1.04588,0.014140000000000002
2015-01-06,11920.0,1.05848,0.07132831985488626,1.0608,0.0
2015-01-07,-5920.0,1.05256,0.07083947708444174,1.0488,0.0
2015-01-08,-7010.0,1.04555,0.07106910238630386,1.04549,0.0
2015-01-09,-4880.0,1.04067,0.07067475760807941,1.03445,0.02863
2015-01-12,-4770.0,1.0359,0.07282536924413553,1.05994,0.0555968
2015-01-13,1290.0,1.03719,0.0692959824140225,1.01101,0.027594000000000004
2015-01-14,-11630.0,1.02556,0.06833534849253091,0.984,0.019622
2015-01-15,-720.0,1.02484,0.05719761133445222,0.9496,0.032692
2015-01-16,-2940.0,1.0219,0.05516391036304922,0.97544,0.0227914
2015-01-19,12190.0,1.03409,0.053626763627924075,1.00371,0.0187742
2015-01-20,380.0,1.03447,0.05331203418175491,0.99865,0.0
2015-01-21,9110.0,1.04358,0.05283409034285824,1.0033,0.0
2015-01-22,-1860.0,1.04172,0.06279096110279153,1.07348,0.036972
2015-01-23,8200.0,1.04992,0.062185214111551354,1.07237,0.0206925
2015-01-26,10100.0,1.06002,0.06048876436293655,1.05355,0.0
2015-01-27,-4430.0,1.05559,0.038850879602876115,0.79956,0.023607
2015-01-28,-2670.0,1.05292,0.061382156289176766,1.05889,0.023877
2015-01-29,-490.0,1.05243,0.038490350902197774,0.78864,0.023859
2015-01-30,-11310.0,1.04112,0.047632261410788385,0.96879,0.009892
2015-02-02,20.0,1.04114,0.048340568991682195,0.98369,0.0
2015-02-03,3080.0,1.04422,0.05752044588305146,1.00958,0.049078300000000005
2015-02-04,3720.0,1.04794,0.058335210031108656,0.98754,0.018747200000000002
2015-02-05,-160.0,1.04778,0.0581318597415488,0.98394,0.0
2015-02-06,2860.0,1.05064,0.0585365110789614,0.99304,0.0
2015-02-09,-885.0,1.049755,0.062200370562655094,0.990045,0.0542175
2015-02-10,95.0,1.04985,0.06559937133876267,0.98385,0.0235661
2015-02-11,330.0,1.0501800000000001,0.06435668171170657,1.02423,0.0220915
2015-02-12,295.0,1.050475,0.0656042742568838,0.945595,0.07807390000000002
2015-02-13,470.0,1.050945,0.06345550908943855,1.011215,0.0521125
2015-02-16,1290.0,1.052235,0.06660788702143533,1.001245,0.0521698
2015-02-17,1145.0,1.05338,0.06082069148835179,1.00967,0.0235392
2015-02-25,13975.0,1.067355,0.059699303418262906,1.002605,0.0
2015-02-26,12865.0,1.08022,0.06088713410231251,1.03219,0.027706000000000005
2015-02-27,-2790.0,1.07743,0.06076422598219838,1.028,0.0
2015-03-02,16190.0,1.09362,0.0611030339606079,1.04799,0.0
2015-03-03,-4005.0,1.089615,0.06238914662518413,1.034685,0.030378
2015-03-04,-9280.0,1.080335,0.08476051409979313,1.296145,0.050037
2015-03-05,-9900.0,1.070435,0.08524697903188891,1.290965,0.0
2015-03-06,-125.0,1.07031,0.06352888415505789,1.03176,0.048800800000000005
2015-03-09,8860.0,1.07917,0.06432499050195985,0.99168,0.07679860000000001
2015-03-10,-880.0,1.07829,0.05907464596722589,0.99804,0.051109600000000005
2015-03-11,-10040.0,1.06825,0.045737421015679854,0.7867,0.014533400000000002
2015-03-12,6140.0,1.07439,0.06904420182615252,1.07867,0.0754076
2015-03-13,8770.0,1.08316,0.0737277041249677,1.20193,0.07653739999999999
2015-03-16,-15980.0,1.06718,0.06930686482130476,1.07393,0.050140800000000006
2015-03-17,1860.0,1.06904,0.07315039661752601,1.04541,0.021088
2015-03-18,-5030.0,1.06401,0.0717019576883676,1.01848,0.025865000000000003
2015-03-19,4025.0,1.068035,0.07234158992916899,1.032105,0.025718000000000005
2015-03-20,6230.0,1.074265,0.0509710825541184,0.782235,0.022599
2015-03-23,4520.0,1.0787849999999999,0.04689905773624958,0.77975,0.024683350000000003
2015-03-24,-1290.0,1.077495,0.06825785734504569,1.03875,0.07219410000000001
2015-03-25,-1245.0,1.07625,0.0465239024390244,0.777705,0.050398
2015-03-26,10240.0,1.08649,0.05860261024031514,0.972345,0.013356000000000002
2015-03-27,2750.0,1.08924,0.057338419448422766,0.95287,0.07590875
2015-03-30,13375.0,1.102615,0.04508985457299239,0.771725,0.03974040000000001
2015-03-31,220.0,1.102835,0.0532207900547226,0.953945,0.036676
2015-04-01,4765.0,1.1076,0.0533617732033225,0.96351,0.01944
2015-04-02,8270.0,1.11587,0.052701479563031534,0.95938,0.0
2015-04-03,-2480.0,1.11339,0.05591872569360243,0.950985,0.02361495
2015-04-07,6380.0,1.11977,0.05636688784303919,0.962965,0.0
2015-04-08,-405.0,1.119365,0.0561010930304235,0.95896,0.0
2015-04-09,1700.0,1.121065,0.055224451749006524,0.94626,0.0
2015-04-10,12480.0,1.133545,0.05454657733041035,0.94554,0.0
2015-04-13,-11155.0,1.12239,0.05593684013578168,0.959985,0.0
2015-04-14,-7585.0,1.114805,0.056377931566507146,0.9612,0.0
2015-04-15,7660.0,1.122465,0.056394809637716994,0.96756,0.028371000000000004
2015-04-16,2320.0,1.124785,0.057083620425236827,0.98028,0.0
2015-04-17,-490.0,1.124295,0.060528197670540206,0.972165,0.02609425
2015-04-20,3495.0,1.12779,0.0462321886166751,0.74486,0.015274
2015-04-21,-1640.0,1.12615,0.05630031523331706,0.96982,0.01119
2015-04-22,-7030.0,1.1191200000000001,0.05953651082993782,1.01635,0.054822600000000006
2015-04-23,-3400.0,1.11572,0.04670929982432869,0.80791,0.014302400000000002
2015-04-24,-13910.0,1.10181,0.06183711347691527,1.037325,0.015303750000000001
2015-04-27,-11310.0,1.0905,0.05961788170563963,1.05341,0.08120875
2015-04-28,-2750.0,1.08775,0.0610206389335785,0.97076,0.0518532
2015-04-29,-14880.0,1.07287,0.06118625742168204,0.95519,0.07679870000000001
2015-04-30,1875.0,1.074745,0.06629093412856073,0.976455,0.08147810000000001
2015-05-04,9560.0,1.084305,0.06703252313694025,0.96473,0.06158975
2015-05-05,-1210.0,1.083095,0.06304174610722052,0.95986,0.057749600000000005
2015-05-06,12120.0,1.095215,0.060523641476787654,0.98866,0.023064
2015-05-07,-6740.0,1.088475,0.06584184294540528,0.9772,0.05806560000000001
2015-05-08,8300.0,1.096775,0.062457842310410065,0.93659,0.0505394
2015-05-11,8800.0,1.105575,0.06379341066865658,0.98996,0.029993
2015-05-12,-5440.0,1.100135,0.0633289550827853,0.97868,0.0
2015-05-13,-6180.0,1.093955,0.06370353442326239,0.97906,0.0
2015-05-14,-6780.0,1.087175,0.05193993607284936,0.73474,0.037913
2015-05-15,5180.0,1.092355,0.06418572716745015,0.95594,0.0387674
2015-05-18,250.0,1.092605,0.0533567940838638,0.76041,0.011230799999999999
2015-05-19,-2600.0,1.0900050000000001,0.058795601855037356,0.91748,0.036351100000000004
2015-05-20,-10270.0,1.079735,0.0641558345334735,0.92145,0.0491773
2015-05-21,380.0,1.080115,0.06173425977789403,1.01925,0.048882
2015-05-22,-4540.0,1.075575,0.0620420705204193,1.02039,0.0
2015-05-25,13530.0,1.089105,0.060622621326685666,1.039,0.024812400000000002
2015-05-26,2440.0,1.091545,0.05653839282851371,0.96486,0.0854908
2015-05-27,3040.0,1.094585,0.06948752266840857,1.17432,0.0624704
2015-05-28,3650.0,1.098235,0.06768851839542539,1.17801,0.026199200000000002
2015-05-29,6880.0,1.105115,0.07632255466625647,1.1628,0.0490999
2015-06-01,6020.0,1.111135,0.07598626629527465,1.16438,0.0
2015-06-02,-3680.0,1.107455,0.07602042520915073,1.23946,0.049710199999999996
2015-06-03,-7160.0,1.100295,0.05706242416806402,1.01639,0.0402553
2015-06-04,2860.0,1.103155,0.07175020735979985,1.22118,0.07320410000000001
2015-06-05,-5340.0,1.097815,0.07587790292535629,1.21661,0.050929300000000004
2015-06-08,-6740.0,1.091075,0.0722645097724721,1.24844,0.0485295
2015-06-09,-1620.0,1.089455,0.07487835660949742,1.2255,0.054658
2015-06-10,-7770.0,1.081685,0.07178661070459515,1.23291,0.0252724
2015-06-11,8730.0,1.090415,0.07315361582516748,1.19876,0.023804
2015-06-12,-1760.0,1.088655,0.06653880246726465,1.1756,0.02576
2015-06-15,7110.0,1.095765,0.07684959822589699,1.20707,0.049678
2015-06-16,-5065.0,1.0907,0.07693320803153939,1.171335,0.0503915
2015-06-17,-10005.0,1.080695,0.07547698471816748,1.16942,0.022387699999999996
2015-06-18,-8060.0,1.072635,0.056707081159947235,0.98364,0.0680412
2015-06-19,4475.0,1.07711,0.05717484750861101,0.99784,0.04933925
2015-06-23,-1660.0,1.07545,0.05704886326653959,0.99474,0.0
2015-06-24,-1440.0,1.07401,0.04721957896108975,0.84753,0.0827751
2015-06-25,1050.0,1.07506,0.06039155954086284,0.982445,0.08667255
2015-06-26,8005.0,1.083065,0.04600139419148435,0.83041,0.037724
2015-06-29,-3575.0,1.07949,0.0484197630362486,0.801235,0.025238
2015-06-30,870.0,1.08036,0.06059382983449961,1.026255,0.041036800000000005
2015-07-01,-3950.0,1.07641,0.0654369153017902,1.042355,0.0235395
2015-07-02,4925.0,1.081335,0.06498920316090759,1.00224,0.022641599999999998
2015-07-03,-1400.0,1.079935,0.06526855782986939,1.00559,0.027720700000000004
2015-07-06,-3705.0,1.07623,0.061277886697081486,0.96841,0.054883350000000004
2015-07-07,4960.0,1.08119,0.060478824258455965,0.96113,0.0
2015-07-08,-12050.0,1.06914,0.0694518023832239,1.1254,0.037091
2015-07-09,6040.0,1.07518,0.07222446474078759,1.19913,0.0267053
2015-07-10,4420.0,1.0796000000000001,0.07434531307891812,1.15123,0.08056260000000001
2015-07-13,21710.0,1.10131,0.07088158647428972,1.14655,0.026203900000000002
2015-07-14,13290.0,1.1146,0.0569228422752557,1.00202,0.037068
2015-07-15,-610.0,1.11399,0.05643605418361027,0.99433,0.0
2015-07-16,-4440.0,1.10955,0.056641701590734984,0.99269,0.0
2015-07-17,-12920.0,1.09663,0.05701248370006292,0.98661,0.0
2015-07-20,-5110.0,1.09152,0.05844492084432718,1.00203,0.028655200000000002
2015-07-21,-1560.0,1.08996,0.05494807148886197,1.00507,0.024982400000000002
2015-07-22,14485.0,1.104445,0.05692528826695761,0.981545,0.0455275
2015-07-23,-12870.0,1.091575,0.05842718090832054,0.993315,0.0229824
2015-07-24,-24305.0,1.06727,0.07243865188752613,1.05789,0.0574059
2015-07-27,6660.0,1.07393,0.06151369269877926,0.99799,0.0680748
2015-07-28,-3785.0,1.070145,0.05713847188932341,0.980615,0.0235785
2015-07-29,-9655.0,1.06049,0.0709845448801969,1.05711,0.0320625
2015-07-30,-4800.0,1.05569,0.04744224156712672,0.76981,0.051803400000000006
2015-07-31,-2960.0,1.05273,0.04639185736133671,0.75196,0.026911500000000005
2015-08-03,590.0,1.05332,0.044607574146508185,0.749715,0.047629050000000006
2015-08-04,7425.0,1.060745,0.04593893914182956,0.7794,0.0466182
2015-08-05,-2660.0,1.058085,0.04938865970125274,0.80254,0.026117
2015-08-06,1050.0,1.059135,0.051841644360728335,0.78439,0.02302
2015-08-07,-5300.0,1.053835,0.04888810866976329,0.76303,0.0261184
2015-08-10,-2770.0,1.051065,0.047524653565669116,0.76941,0.021010599999999997
2015-08-11,-8330.0,1.042735,0.055714826873558485,0.82994,0.07956780000000001
2015-08-12,1120.0,1.043855,0.05578380139003981,0.83186,0.02884
2015-08-13,-2450.0,1.041405,0.061726177615817106,1.065785,0.06292845000000001
2015-08-14,1485.0,1.04289,0.06752025621110568,1.05325,0.08797619999999999
2015-08-17,-3280.0,1.03961,0.044398764921460936,0.80418,0.0704053
2015-08-18,1280.0,1.04089,0.0682650424156251,1.03504,0.045228
2015-08-19,-3229.9999999999886,1.03766,0.04751864772661566,0.79232,0.0483555
2015-08-20,4060.0,1.04172,0.04232759282724725,0.77559,0.0247995
2015-08-21,3150.0,1.04487,0.04243819805334635,0.77982,0.0
2015-08-24,-13860.0,1.03101,0.041438395359889815,0.75264,0.0
2015-08-25,3890.0,1.0349,0.04095651753792637,0.74755,0.018944
2015-08-26,3030.0,1.03793,0.03813301475051304,0.76394,0.023
2015-08-27,-7370.0,1.03056,0.04029692594317652,0.76231,0.0209865
2015-08-28,3620.0,1.03418,0.0437200487342629,0.75882,0.0231975
2015-08-31,7930.0,1.04211,0.04173158303825892,0.76295,0.0211901
2015-09-01,-1070.0,1.04104,0.04179032505955583,0.76314,0.0
2015-09-02,4305.0,1.045345,0.04827506708311611,0.80639,0.05038055
2015-09-07,-4620.0,1.0407250000000001,0.04383463450959668,0.7933,0.0528053
2015-09-08,1740.0,1.042465,0.044097787455693954,0.79864,0.0
2015-09-09,9620.0,1.052085,0.04714333917886863,0.82792,0.018668
2015-09-10,3040.0,1.055125,0.048493590806776454,0.85256,0.0
2015-09-11,-3260.0,1.051865,0.06374344616466943,1.02109,0.0674799
2015-09-14,-2880.0,1.048985,0.060402484306257956,1.02637,0.023744
2015-09-15,-17320.0,1.031665,0.06633015562222233,1.01159,0.0829318
2015-09-16,2210.0,1.033875,0.06370721799056946,1.03301,0.0238525
2015-09-17,-200.0,1.0336750000000001,0.07069707596681743,1.03921,0.0586418
2015-09-18,2530.0,1.036205,0.06072051379794539,0.98013,0.055430400000000005
2015-09-21,-7070.0,1.029135,0.0661274759871154,1.02032,0.03208
2015-09-22,-1070.0,1.028065,0.0617017406486944,0.9867,0.033361199999999994
2015-09-23,-4650.0,1.023415,0.05954485716937899,1.01303,0.024338
2015-09-24,7280.0,1.030695,0.05793682903283706,0.99664,0.0477575
2015-09-25,220.0,1.030915,0.059266185864014005,1.01588,0.0276108
2015-09-28,-1670.0,1.029245,0.05910808408104971,1.01241,0.0
2015-09-29,-6640.0,1.022605,0.06281858586648804,1.02712,0.0326424
2015-09-30,-990.0,1.021615,0.06383569152763027,1.01913,0.0571788
2015-10-08,6370.0,1.027985,0.06429296147317326,1.03226,0.0
2015-10-09,6330.0,1.034315,0.058884769146729965,1.04616,0.0230685
2015-10-12,-1870.0,1.032445,0.06054540435567997,1.00778,0.0495273
2015-10-13,920.0,1.033365,0.06439854262530664,1.03632,0.05544060000000001
2015-10-14,-3080.0,1.0302850000000001,0.06449788165410542,1.03564,0.0
2015-10-15,1560.0,1.0318450000000001,0.06600972045219972,1.07278,0.050740600000000004
2015-10-16,-2250.0,1.029595,0.07521685711371949,1.22921,0.0326282
2015-10-19,-5320.0,1.024275,0.06213790241878402,1.03139,0.013769
2015-10-20,4030.000000000007,1.028305,0.062245345495742996,1.03624,0.048646
2015-10-21,4140.000000000007,1.032445,0.05939861203260222,1.06022,0.024726
2015-10-22,-5740.000000000015,1.026705,0.06899820298917411,1.2567,0.031925
2015-10-23,8660.00000000002,1.035365,0.06825032717930392,1.25488,0.0
2015-10-26,1689.99999999998,1.037055,0.07761806268712847,1.27071,0.027518400000000002
2015-10-27,-2120.000000000007,1.034935,0.07379381313802316,1.24678,0.03357810000000001
2015-10-28,7320.000000000015,1.042255,0.07765508440832618,1.27584,0.0334098
2015-10-29,-3830.0000000000136,1.038425,0.075171726412596,1.25995,0.0194708
2015-10-30,-1899.9999999999727,1.0365250000000001,0.07471233207110296,1.25201,0.0
2015-11-02,1299.9999999999932,1.037825,0.07101736805338088,1.23052,0.0332145
2015-11-03,-2400.000000000007,1.035425,0.0711188159451433,1.23028,0.0
2015-11-04,-1470.0000000000068,1.033955,0.07158406313621,1.23637,0.0
2015-11-05,-10449.999999999993,1.023505,0.07180775863332373,1.22696,0.0
2015-11-06,940.0000000000068,1.024445,0.059614620599446534,1.02219,0.0327267
2015-11-09,4180.0,1.0286250000000001,0.07425922955401627,1.21037,0.0636608
2015-11-10,-5920.000000000015,1.022705,0.07343417701096602,1.19041,0.028539000000000005
2015-11-11,3400.000000000007,1.026105,0.07057260221907115,1.18105,0.048884800000000006
2015-11-12,5789.999999999993,1.031895,0.07147083763367398,1.2022,0.027196400000000003
2015-11-13,9360.000000000007,1.041255,0.0740136662008826,1.19177,0.023558700000000002
2015-11-16,-359.9999999999932,1.0408950000000001,0.07359656833782466,1.18433,0.0
2015-11-17,2650.0,1.043545,0.07355389561542626,1.18674,0.0
2015-11-18,-1489.9999999999932,1.042055,0.07329737873720678,1.18105,0.0
2015-11-19,-6450.000000000027,1.035605,0.07259080440901694,1.16248,0.0
2015-11-20,5120.000000000027,1.0407250000000001,0.05858435225443802,0.95922,0.013633200000000002
2015-11-23,9000.0,1.049725,0.057824858891614477,0.95622,0.0
2015-11-24,-7990.000000000027,1.041735,0.061058906535731254,1.00052,0.026803700000000003
2015-11-25,-5149.999999999968,1.036585,0.07418793441927098,1.25541,0.0376304
2015-11-26,-13350.0,1.0232350000000001,0.07308330930822343,1.22418,0.0557256
2015-11-27,17690.0,1.040925,0.07239359223767322,1.23235,0.0
2015-11-30,-5645.0,1.03528,0.07191585851170698,1.218675,0.0
2015-12-01,-6045.0,1.0292350000000001,0.07268174906605392,1.22356,0.0
2015-12-02,4950.0,1.0341850000000001,0.07248867465685539,1.22201,0.048786
2015-12-03,-11155.0,1.02303,0.06371147473681124,1.027065,0.036842
2015-12-04,305.0,1.023335,0.07665818133846687,1.21486,0.0699594
2015-12-07,-2040.0,1.021295,0.06424040066777964,1.03126,0.041195
2015-12-08,4920.0,1.026215,0.07841329545952845,1.21021,0.0369383
2015-12-09,-1880.0,1.024335,0.07055123567973369,1.20957,0.028591
2015-12-10,7340.0,1.0316750000000001,0.0720375118133133,1.21421,0.018363599999999997
2015-12-11,5040.0,1.036715,0.06911648813801287,1.20003,0.0186912
2015-12-14,-8260.0,1.0284550000000001,0.0706456772537447,1.21745,0.021433
2015-12-15,-1390.0,1.0270650000000001,0.07311552822849576,1.22766,0.018194400000000003
2015-12-16,-4410.0,1.022655,0.07572338667488057,1.23102,0.0229669
2015-12-17,5810.0,1.028465,0.07580442698584786,1.23667,0.020975
2015-12-18,2590.0,1.031055,0.07981426791005329,1.23677,0.0251707
2015-12-21,4060.0,1.035115,0.0805063205537549,1.25299,0.0
2015-12-22,-5320.0,1.029795,0.08016857724110138,1.24171,0.0563724
2015-12-23,-1090.0,1.028705,0.08599287453643173,1.23511,0.0607376
2015-12-24,-3810.0,1.0248950000000001,0.06421516350455413,1.0264,0.0656138
2015-12-25,530.0,1.025425,0.06618455762244924,0.99831,0.0849834
2015-12-28,655.0,1.02608,0.07892493762669578,1.18503,0.013763750000000002
2015-12-29,4470.0,1.03055,0.0753473387996701,1.19794,0.051294200000000005
2015-12-30,5180.0,1.03573,0.06539464918463307,0.99672,0.010329
2015-12-31,-2390.0,1.03334,0.06678082722046955,0.98567,0.048308199999999996
2016-01-04,640.0,1.0339800000000001,0.07911477978297453,1.20067,0.035942
2016-01-05,-790.0,1.03319,0.06885393780427608,0.98952,0.065543
2016-01-06,-2450.0,1.03074,0.0727575334225896,0.98667,0.0322224
2016-01-07,-1320.0,1.02942,0.07324109692836743,0.992375,0.027203750000000002
2016-01-08,-9780.0,1.01964,0.07330356792593465,0.982995,0.0
2016-01-11,-15650.0,1.00399,0.07076016693393361,0.96043,0.061734950000000004
2016-01-12,-5090.000000000007,0.9989,0.0727395134648113,0.95701,0.0865355
2016-01-13,-17564.999999999993,0.9813350000000001,0.07285789256472051,0.93972,0.05494265000000001
2016-01-14,3264.99999999998,0.9846,0.0738001726589478,0.983515,0.060911700000000006
2016-01-15,-2135.0,0.982465,0.07415276880092422,0.98636,0.0
2016-01-18,13245.0,0.99571,0.07654091050607105,1.005425,0.0337818
2016-01-19,10835.0,1.006545,0.07159411650745869,1.00301,0.059157100000000004
2016-01-20,1395.0,1.00794,0.07495257654225451,0.99351,0.06237275
2016-01-21,-390.0,1.00755,0.07061962185499479,0.9896,0.0327396
2016-01-22,-4655.0,1.002895,0.06826203141904187,1.011035,0.023824900000000003
2016-01-25,5850.000000000007,1.008745,0.07137973422420929,1.001645,0.024166800000000002
