日期,地膜
2018-04-16,9850.0
2018-04-17,9850.0
2018-04-18,9850.0
2018-04-19,9850.0
2018-04-20,9850.0
2018-04-23,9850.0
2018-04-24,9850.0
2018-04-25,9850.0
2018-04-26,9850.0
2018-04-27,9850.0
2018-05-02,9850.0
2018-05-03,9850.0
2018-05-04,9850.0
2018-05-07,9850.0
2018-05-08,9850.0
2018-05-09,9850.0
2018-05-10,9850.0
2018-05-11,9800.0
2018-05-14,9800.0
2018-05-15,9750.0
2018-05-16,9750.0
2018-05-17,9750.0
2018-05-18,9750.0
2018-05-21,9750.0
2018-05-22,9750.0
2018-05-23,9750.0
2018-05-24,9750.0
2018-05-25,9750.0
2018-05-28,9750.0
2018-05-29,9750.0
2018-05-30,9750.0
2018-05-31,9750.0
2018-06-01,9750.0
2018-06-04,9750.0
2018-06-05,9750.0
2018-06-06,9750.0
2018-06-07,9750.0
2018-06-08,9750.0
2018-06-11,9750.0
2018-06-12,9750.0
2018-06-13,9750.0
2018-06-14,9750.0
2018-06-15,9750.0
2018-06-19,9750.0
2018-06-20,9750.0
2018-06-21,9750.0
2018-06-22,9750.0
2018-06-25,9700.0
2018-06-26,9700.0
2018-06-27,9700.0
2018-06-28,9700.0
2018-06-29,9700.0
2018-07-02,9700.0
2018-07-03,9700.0
2018-07-04,9700.0
2018-07-05,9700.0
2018-07-06,9700.0
2018-07-09,9650.0
2018-07-10,9650.0
2018-07-11,9650.0
2018-07-12,9650.0
2018-07-13,9650.0
2018-07-16,9650.0
2018-07-17,9650.0
2018-07-18,9650.0
2018-07-19,9650.0
2018-07-20,9650.0
2018-07-23,9650.0
2018-07-24,9650.0
2018-07-25,9650.0
2018-07-26,9650.0
2018-07-27,9650.0
2018-07-30,9650.0
2018-07-31,9650.0
2018-08-01,9650.0
2018-08-02,9650.0
2018-08-03,9700.0
2018-08-06,9700.0
2018-08-07,9800.0
2018-08-08,9800.0
2018-08-09,9800.0
2018-08-10,9800.0
2018-08-13,9950.0
2018-08-14,9950.0
2018-08-15,9950.0
2018-08-16,9950.0
2018-08-17,9950.0
2018-08-20,9900.0
2018-08-21,9900.0
2018-08-22,9900.0
2018-08-23,9900.0
2018-08-24,9900.0
2018-08-27,9900.0
2018-08-28,9900.0
2018-08-29,9900.0
2018-08-30,9900.0
2018-08-31,9900.0
2018-09-03,9900.0
2018-09-04,9900.0
2018-09-05,9900.0
2018-09-06,9900.0
2018-09-07,9900.0
2018-09-10,9900.0
2018-09-11,9900.0
2018-09-12,9850.0
2018-09-13,9850.0
2018-09-14,9850.0
2018-09-17,9850.0
2018-09-18,9850.0
2018-09-19,9850.0
2018-09-20,9850.0
2018-09-21,9850.0
2018-09-25,9850.0
2018-09-26,9850.0
2018-09-27,9850.0
2018-09-28,9850.0
2018-10-08,9850.0
2018-10-09,9850.0
2018-10-10,9850.0
2018-10-11,9900.0
2018-10-12,9900.0
2018-10-15,9900.0
2018-10-16,9900.0
2018-10-17,9900.0
2018-10-18,9900.0
2018-10-19,9950.0
2018-10-22,9950.0
2018-10-23,9950.0
2018-10-24,9950.0
2018-10-25,9950.0
2018-10-26,9900.0
2018-10-29,9900.0
2018-10-30,9900.0
2018-10-31,9850.0
2018-11-01,9850.0
2018-11-02,9850.0
2018-11-05,9850.0
2018-11-06,9850.0
2018-11-07,9850.0
2018-11-08,9850.0
2018-11-09,9850.0
2018-11-12,9850.0
2018-11-13,9850.0
2018-11-14,9800.0
2018-11-15,9800.0
2018-11-16,9800.0
2018-11-19,9800.0
2018-11-20,9800.0
2018-11-21,9750.0
2018-11-22,9750.0
2018-11-23,9750.0
2018-11-26,9700.0
2018-11-27,9700.0
2018-11-28,9700.0
2018-11-29,9700.0
2018-11-30,9700.0
2018-12-03,9700.0
2018-12-04,9700.0
2018-12-05,9700.0
2018-12-06,9700.0
2018-12-07,9700.0
2018-12-10,9700.0
2018-12-11,9700.0
2018-12-12,9700.0
2018-12-13,9700.0
2018-12-14,9700.0
2018-12-17,9700.0
2018-12-18,9700.0
2018-12-19,9700.0
2018-12-20,9700.0
2018-12-21,9700.0
2018-12-24,9700.0
2018-12-25,9700.0
2018-12-26,9700.0
2018-12-27,9700.0
2018-12-28,9600.0
2019-01-02,9600.0
2019-01-03,9600.0
2019-01-04,9600.0
2019-01-07,9600.0
2019-01-08,9600.0
2019-01-09,9600.0
2019-01-10,9600.0
2019-01-11,9600.0
2019-01-14,9600.0
2019-01-15,9600.0
2019-01-16,9600.0
2019-01-17,9600.0
2019-01-18,9600.0
2019-01-21,9600.0
2019-01-22,9600.0
2019-01-23,9550.0
2019-01-24,9550.0
2019-01-25,9550.0
2019-01-28,9550.0
2019-01-29,9550.0
2019-01-30,9550.0
2019-01-31,9550.0
2019-02-01,9550.0
2019-02-11,9550.0
2019-02-12,9550.0
2019-02-13,9550.0
2019-02-14,9550.0
2019-02-15,9500.0
2019-02-18,9500.0
2019-02-19,9500.0
2019-02-20,9500.0
2019-02-21,9500.0
2019-02-22,9500.0
2019-02-25,9450.0
2019-02-26,9450.0
2019-02-27,9450.0
2019-02-28,9450.0
2019-03-01,9450.0
2019-03-04,9450.0
2019-03-05,9450.0
2019-03-06,9450.0
2019-03-07,9450.0
2019-03-08,9450.0
2019-03-11,9450.0
2019-03-12,9450.0
2019-03-13,9450.0
2019-03-14,9450.0
2019-03-15,9450.0
2019-03-18,9400.0
2019-03-19,9400.0
2019-03-20,9400.0
2019-03-21,9400.0
2019-03-22,9400.0
2019-03-25,9400.0
2019-03-26,9400.0
2019-03-27,9400.0
2019-03-28,9400.0
2019-03-29,9400.0
2019-04-01,9400.0
2019-04-02,9400.0
2019-04-03,9400.0
2019-04-04,9350.0
2019-04-08,9350.0
2019-04-09,9350.0
2019-04-10,9350.0
2019-04-11,9350.0
2019-04-12,9350.0
2019-04-15,9350.0
2019-04-16,9350.0
2019-04-17,9350.0
2019-04-18,9350.0
2019-04-19,9300.0
2019-04-22,9300.0
2019-04-23,9300.0
2019-04-24,9300.0
2019-04-25,9300.0
2019-04-26,9250.0
2019-04-29,9250.0
2019-04-30,9250.0
2019-05-06,9250.0
2019-05-07,9250.0
2019-05-08,9150.0
2019-05-09,9200.0
2019-05-10,9200.0
2019-05-13,9150.0
2019-05-14,9150.0
2019-05-15,9150.0
2019-05-16,9150.0
2019-05-17,9150.0
2019-05-20,9150.0
2019-05-21,9150.0
2019-05-22,9150.0
2019-05-23,9150.0
2019-05-24,9150.0
2019-05-27,9150.0
2019-05-28,9150.0
2019-05-29,9150.0
2019-05-30,9150.0
2019-05-31,9150.0
2019-06-03,9150.0
2019-06-04,9150.0
2019-06-05,9150.0
2019-06-06,9150.0
2019-06-10,9150.0
2019-06-11,9100.0
2019-06-12,9100.0
2019-06-13,9100.0
2019-06-14,9100.0
2019-06-17,9100.0
2019-06-18,9100.0
2019-06-19,9100.0
2019-06-20,9100.0
2019-06-21,9100.0
2019-06-24,9100.0
2019-06-25,9100.0
2019-06-26,9050.0
2019-06-27,9050.0
2019-06-28,9050.0
2019-07-01,9050.0
2019-07-02,9050.0
2019-07-03,9050.0
2019-07-04,9050.0
2019-07-05,9050.0
2019-07-08,9050.0
2019-07-09,9050.0
2019-07-10,9000.0
2019-07-11,9000.0
2019-07-12,9050.0
2019-07-15,9000.0
2019-07-16,9050.0
2019-07-17,9000.0
2019-07-18,9000.0
2019-07-19,8950.0
2019-07-22,8900.0
2019-07-23,8900.0
2019-07-24,8900.0
2019-07-25,8900.0
2019-07-26,8900.0
2019-07-29,8900.0
2019-07-30,8900.0
2019-07-31,8900.0
2019-08-01,8900.0
2019-08-02,8900.0
2019-08-05,8900.0
2019-08-06,8900.0
2019-08-07,8900.0
2019-08-08,8900.0
2019-08-09,8900.0
2019-08-12,8900.0
2019-08-13,8900.0
2019-08-14,8900.0
2019-08-15,8950.0
2019-08-16,8950.0
2019-08-19,8950.0
2019-08-20,8950.0
2019-08-21,8950.0
2019-08-22,8950.0
2019-08-23,8950.0
2019-08-26,8950.0
2019-08-27,8950.0
2019-08-28,8950.0
2019-08-29,8900.0
2019-08-30,8700.0
2019-09-02,8700.0
2019-09-03,8700.0
2019-09-04,8700.0
2019-09-05,8800.0
2019-09-06,8700.0
2019-09-09,8700.0
2019-09-10,8800.0
2019-09-11,8800.0
2019-09-12,8800.0
2019-09-16,8800.0
2019-09-17,8800.0
2019-09-18,8800.0
2019-09-19,8800.0
2019-09-20,8800.0
2019-09-23,8800.0
2019-09-24,8800.0
2019-09-25,8800.0
2019-09-26,8800.0
2019-09-27,8800.0
2019-09-30,8800.0
2019-10-08,8800.0
2019-10-09,8800.0
2019-10-10,8800.0
2019-10-11,8800.0
2019-10-14,8800.0
2019-10-15,8800.0
2019-10-16,8800.0
2019-10-17,8800.0
2019-10-18,8800.0
2019-10-21,8800.0
2019-10-22,8800.0
2019-10-23,8800.0
