日期,POY150D/48F
2017-01-13,8515.0
2017-01-16,8540.0
2017-01-17,8555.0
2017-01-18,8550.0
2017-01-19,8550.0
2017-01-20,8530.0
2017-01-23,8530.0
2017-01-24,8580.0
2017-01-25,8580.0
2017-01-26,8580.0
2017-02-03,8800.0
2017-02-06,8885.0
2017-02-07,8975.0
2017-02-08,8985.0
2017-02-09,8985.0
2017-02-10,8985.0
2017-02-13,8965.0
2017-02-14,9025.0
2017-02-15,9025.0
2017-02-16,9025.0
2017-02-17,9005.0
2017-02-20,8970.0
2017-02-21,8970.0
2017-02-22,8970.0
2017-02-23,8950.0
2017-02-24,8930.0
2017-02-27,8880.0
2017-02-28,8870.0
2017-03-01,8860.0
2017-03-02,8860.0
2017-03-03,8800.0
2017-03-06,8780.0
2017-03-07,8720.0
2017-03-08,8700.0
2017-03-09,8560.0
2017-03-10,8375.0
2017-03-13,8020.0
2017-03-14,7915.0
2017-03-15,7915.0
2017-03-16,7915.0
2017-03-17,7965.0
2017-03-20,7960.0
2017-03-21,7955.0
2017-03-22,7940.0
2017-03-23,7910.0
2017-03-24,7855.0
2017-03-27,7755.0
2017-03-28,7725.0
2017-03-29,7650.0
2017-03-30,7565.0
2017-03-31,7540.0
2017-04-05,7630.0
2017-04-06,7725.0
2017-04-07,7775.0
2017-04-10,7940.0
2017-04-11,7970.0
2017-04-12,8015.0
2017-04-13,8025.0
2017-04-14,8025.0
2017-04-17,8115.0
2017-04-18,8125.0
2017-04-19,8115.0
2017-04-20,8075.0
2017-04-21,8015.0
2017-04-24,7895.0
2017-04-25,7800.0
2017-04-26,7780.0
2017-04-27,7775.0
2017-04-28,7735.0
2017-05-02,7715.0
2017-05-03,7695.0
2017-05-04,7605.0
2017-05-05,7465.0
2017-05-08,7355.0
2017-05-09,7265.0
2017-05-10,7250.0
2017-05-11,7250.0
2017-05-12,7265.0
2017-05-15,7265.0
2017-05-16,7375.0
2017-05-17,7375.0
2017-05-18,7375.0
2017-05-19,7400.0
2017-05-22,7600.0
2017-05-23,7615.0
2017-05-24,7650.0
2017-05-25,7650.0
2017-05-26,7650.0
2017-05-31,7600.0
2017-06-01,7595.0
2017-06-02,7595.0
2017-06-05,7585.0
2017-06-06,7580.0
2017-06-07,7605.0
2017-06-08,7615.0
2017-06-09,7610.0
2017-06-12,7600.0
2017-06-13,7690.0
2017-06-14,7700.0
2017-06-15,7700.0
2017-06-16,7695.0
2017-06-19,7695.0
2017-06-20,7715.0
2017-06-21,7730.0
2017-06-22,7730.0
2017-06-23,7760.0
2017-06-26,7760.0
2017-06-27,7770.0
2017-06-28,7845.0
2017-06-29,7845.0
2017-06-30,7850.0
2017-07-03,7915.0
2017-07-04,8000.0
2017-07-05,8055.0
2017-07-06,8110.0
2017-07-07,8110.0
2017-07-10,8110.0
2017-07-11,8190.0
2017-07-12,8300.0
2017-07-13,8325.0
2017-07-14,8340.0
2017-07-17,8475.0
2017-07-18,8475.0
2017-07-19,8480.0
2017-07-20,8495.0
2017-07-21,8495.0
2017-07-24,8480.0
2017-07-25,8470.0
2017-07-26,8450.0
2017-07-27,8370.0
2017-07-28,8355.0
2017-07-31,8190.0
2017-08-01,8240.0
2017-08-02,8225.0
2017-08-03,8175.0
2017-08-04,8135.0
2017-08-07,8065.0
2017-08-08,8060.0
2017-08-09,8025.0
2017-08-10,7990.0
2017-08-11,8050.0
2017-08-14,8040.0
2017-08-15,8085.0
2017-08-16,8100.0
2017-08-17,8110.0
2017-08-18,8105.0
2017-08-21,8190.0
2017-08-22,8215.0
2017-08-23,8225.0
2017-08-24,8225.0
2017-08-25,8225.0
2017-08-28,8240.0
2017-08-29,8315.0
2017-08-30,8320.0
2017-08-31,8320.0
2017-09-01,8415.0
2017-09-04,8595.0
2017-09-05,8665.0
2017-09-06,8670.0
2017-09-07,8675.0
2017-09-08,8690.0
2017-09-11,8690.0
2017-09-12,8700.0
2017-09-13,8730.0
2017-09-14,8735.0
2017-09-15,8735.0
2017-09-18,8720.0
2017-09-19,8715.0
2017-09-20,8675.0
2017-09-21,8645.0
2017-09-22,8620.0
2017-09-25,8565.0
2017-09-26,8420.0
2017-09-27,8460.0
2017-09-28,8460.0
2017-09-29,8460.0
2017-10-09,8420.0
2017-10-10,8405.0
2017-10-11,8380.0
2017-10-12,8380.0
2017-10-13,8370.0
2017-10-16,8475.0
2017-10-17,8555.0
2017-10-18,8560.0
2017-10-19,8580.0
2017-10-20,8600.0
2017-10-23,8625.0
2017-10-24,8620.0
2017-10-25,8680.0
2017-10-26,8690.0
2017-10-27,8695.0
2017-10-30,8755.0
2017-10-31,8780.0
2017-11-01,8780.0
2017-11-02,8780.0
2017-11-03,8870.0
2017-11-06,8885.0
2017-11-07,8980.0
2017-11-08,8985.0
2017-11-09,8985.0
2017-11-10,8985.0
2017-11-13,8990.0
2017-11-14,9080.0
2017-11-15,9095.0
2017-11-16,9090.0
2017-11-17,9090.0
2017-11-20,9085.0
2017-11-21,9050.0
2017-11-22,9050.0
2017-11-23,9035.0
2017-11-24,8995.0
2017-11-27,8880.0
2017-11-28,8890.0
2017-11-29,8860.0
2017-11-30,8810.0
2017-12-01,8825.0
2017-12-04,8880.0
2017-12-05,8880.0
2017-12-06,8875.0
2017-12-07,8810.0
2017-12-08,8765.0
2017-12-11,8700.0
2017-12-12,8655.0
2017-12-13,8630.0
2017-12-14,8605.0
2017-12-15,8605.0
2017-12-18,8565.0
2017-12-19,8565.0
2017-12-20,8610.0
2017-12-21,8620.0
2017-12-22,8625.0
2017-12-25,8625.0
2017-12-26,8635.0
2017-12-27,8660.0
2017-12-28,8700.0
2017-12-29,8710.0
2018-01-02,8720.0
2018-01-03,8780.0
2018-01-04,8805.0
2018-01-05,8900.0
2018-01-08,8905.0
2018-01-09,9010.0
2018-01-10,9030.0
2018-01-11,9030.0
2018-01-12,9030.0
2018-01-15,9030.0
2018-01-16,9030.0
2018-01-17,9030.0
2018-01-18,8990.0
2018-01-19,8985.0
2018-01-22,8950.0
2018-01-23,8955.0
2018-01-24,8955.0
2018-01-25,8940.0
2018-01-26,8945.0
2018-01-29,8790.0
2018-01-30,8740.0
2018-01-31,8725.0
2018-02-01,8710.0
2018-02-02,8705.0
2018-02-05,8680.0
2018-02-06,8650.0
2018-02-07,8665.0
2018-02-08,8655.0
2018-02-09,8660.0
2018-02-12,8660.0
2018-02-13,8660.0
2018-02-14,8685.0
2018-02-22,8685.0
2018-02-23,8725.0
2018-02-26,8780.0
2018-02-27,8825.0
2018-02-28,8835.0
2018-03-01,8835.0
2018-03-02,8830.0
2018-03-05,8830.0
2018-03-06,8830.0
2018-03-07,8820.0
2018-03-08,8785.0
2018-03-09,8750.0
2018-03-12,8685.0
2018-03-13,8680.0
2018-03-14,8685.0
2018-03-15,8695.0
2018-03-16,8680.0
2018-03-19,8660.0
2018-03-20,8740.0
2018-03-21,8740.0
2018-03-22,8800.0
2018-03-23,8835.0
2018-03-26,8810.0
2018-03-27,8815.0
2018-03-28,8875.0
2018-03-29,8875.0
2018-03-30,8865.0
2018-04-02,8875.0
2018-04-03,8895.0
2018-04-04,8895.0
2018-04-09,8950.0
2018-04-10,9000.0
2018-04-11,9055.0
2018-04-12,9065.0
2018-04-13,9065.0
2018-04-16,9095.0
2018-04-17,9170.0
2018-04-18,9170.0
2018-04-19,9240.0
2018-04-20,9255.0
2018-04-23,9255.0
2018-04-24,9255.0
2018-04-25,9255.0
2018-04-26,9275.0
2018-04-27,9280.0
2018-05-02,9280.0
2018-05-03,9270.0
2018-05-04,9245.0
2018-05-07,9265.0
2018-05-08,9295.0
2018-05-09,9300.0
2018-05-10,9300.0
2018-05-11,9305.0
2018-05-14,9300.0
2018-05-15,9305.0
2018-05-16,9300.0
2018-05-17,9285.0
2018-05-18,9265.0
2018-05-21,9255.0
2018-05-22,9115.0
2018-05-23,9050.0
2018-05-24,9065.0
2018-05-25,9075.0
2018-05-28,9000.0
2018-05-29,8925.0
2018-05-30,8820.0
2018-05-31,8825.0
2018-06-01,8890.0
2018-06-04,8930.0
2018-06-05,8930.0
2018-06-06,8930.0
2018-06-07,8925.0
2018-06-08,8955.0
2018-06-11,8950.0
2018-06-12,8945.0
2018-06-13,8995.0
2018-06-14,9000.0
2018-06-15,9015.0
2018-06-19,9015.0
2018-06-20,9020.0
2018-06-21,9015.0
2018-06-22,9015.0
2018-06-25,9005.0
2018-06-26,9010.0
2018-06-27,9015.0
2018-06-28,9160.0
2018-06-29,9170.0
2018-07-02,9170.0
2018-07-03,9175.0
2018-07-04,9200.0
2018-07-05,9275.0
2018-07-06,9300.0
2018-07-09,9315.0
2018-07-10,9345.0
2018-07-11,9430.0
2018-07-12,9430.0
2018-07-13,9430.0
2018-07-16,9455.0
2018-07-17,9455.0
2018-07-18,9465.0
2018-07-19,9510.0
2018-07-20,9645.0
2018-07-23,9735.0
2018-07-24,9805.0
2018-07-25,9820.0
2018-07-26,9830.0
2018-07-27,9830.0
2018-07-30,9940.0
2018-07-31,10080.0
2018-08-01,10080.0
2018-08-02,10080.0
2018-08-03,10230.0
2018-08-06,10500.0
2018-08-07,10545.0
2018-08-08,10555.0
2018-08-09,10605.0
2018-08-10,10655.0
2018-08-13,10800.0
2018-08-14,10930.0
2018-08-15,11030.0
2018-08-16,11145.0
2018-08-17,11270.0
2018-08-20,11345.0
2018-08-21,11535.0
2018-08-22,11650.0
2018-08-23,11650.0
2018-08-24,11670.0
2018-08-27,11805.0
2018-08-28,11965.0
2018-08-29,12205.0
2018-08-30,12285.0
2018-08-31,12285.0
2018-09-03,12295.0
2018-09-04,12315.0
2018-09-05,12330.0
2018-09-06,12320.0
2018-09-07,12320.0
2018-09-10,12330.0
2018-09-11,12330.0
2018-09-12,12325.0
2018-09-13,12255.0
2018-09-14,12200.0
2018-09-17,11865.0
2018-09-18,11740.0
2018-09-19,11640.0
2018-09-20,11555.0
2018-09-21,11340.0
2018-09-25,11230.0
2018-09-26,11150.0
2018-09-27,10985.0
2018-09-28,10950.0
2018-10-08,11180.0
2018-10-09,11205.0
2018-10-10,11260.0
2018-10-11,11260.0
2018-10-12,11260.0
2018-10-15,11235.0
2018-10-16,11190.0
2018-10-17,11160.0
2018-10-18,11025.0
2018-10-19,10940.0
2018-10-22,10710.0
2018-10-23,10690.0
2018-10-24,10550.0
2018-10-25,10365.0
2018-10-26,10190.0
2018-10-29,9750.0
2018-10-30,9800.0
2018-10-31,9800.0
2018-11-01,9800.0
2018-11-02,9775.0
2018-11-05,9540.0
2018-11-06,9440.0
2018-11-07,9340.0
2018-11-08,9150.0
2018-11-09,8995.0
2018-11-12,8875.0
2018-11-13,8875.0
2018-11-14,8875.0
2018-11-15,8880.0
2018-11-16,8875.0
2018-11-19,8910.0
2018-11-20,8900.0
2018-11-21,8800.0
2018-11-22,8775.0
2018-11-23,8650.0
2018-11-26,8315.0
2018-11-27,8275.0
2018-11-28,8275.0
2018-11-29,8265.0
2018-11-30,8255.0
2018-12-03,8255.0
2018-12-04,8345.0
2018-12-05,8390.0
2018-12-06,8490.0
2018-12-07,8490.0
2018-12-10,8550.0
2018-12-11,8550.0
2018-12-12,8575.0
2018-12-13,8620.0
2018-12-14,8730.0
2018-12-17,8755.0
2018-12-18,8755.0
2018-12-19,8725.0
2018-12-20,8695.0
2018-12-21,8655.0
2018-12-24,8425.0
2018-12-25,8320.0
2018-12-26,8120.0
2018-12-27,8170.0
2018-12-28,8170.0
2019-01-02,8095.0
2019-01-03,8080.0
2019-01-04,8030.0
2019-01-07,8000.0
2019-01-08,7950.0
2019-01-09,7980.0
2019-01-10,8055.0
2019-01-11,8070.0
2019-01-14,8070.0
2019-01-15,8070.0
2019-01-16,8090.0
2019-01-17,8090.0
2019-01-18,8090.0
2019-01-21,8300.0
2019-01-22,8520.0
2019-01-23,8540.0
2019-01-24,8540.0
2019-01-25,8540.0
2019-01-28,8540.0
2019-01-29,8540.0
2019-01-30,8540.0
2019-01-31,8540.0
2019-02-01,8540.0
2019-02-11,8540.0
2019-02-12,8540.0
2019-02-13,8540.0
2019-02-14,8540.0
2019-02-15,8500.0
2019-02-18,8500.0
2019-02-19,8500.0
2019-02-20,8500.0
2019-02-21,8500.0
2019-02-22,8500.0
2019-02-25,8355.0
2019-02-26,8275.0
2019-02-27,8270.0
2019-02-28,8270.0
2019-03-01,8170.0
2019-03-04,8250.0
2019-03-05,8345.0
2019-03-06,8530.0
2019-03-07,8835.0
2019-03-08,8855.0
2019-03-11,8855.0
2019-03-12,8855.0
2019-03-13,8820.0
2019-03-14,8820.0
2019-03-15,8820.0
2019-03-18,8920.0
2019-03-19,8920.0
2019-03-20,8915.0
2019-03-21,8945.0
2019-03-22,9015.0
2019-03-25,9015.0
2019-03-26,9015.0
2019-03-27,9015.0
2019-03-28,9015.0
2019-03-29,9015.0
2019-04-01,9030.0
2019-04-02,9030.0
2019-04-03,9030.0
2019-04-04,9025.0
2019-04-08,9035.0
2019-04-09,9140.0
2019-04-10,9140.0
2019-04-11,9140.0
2019-04-12,9140.0
2019-04-15,9120.0
2019-04-16,9130.0
2019-04-17,9130.0
2019-04-18,9100.0
2019-04-19,8990.0
2019-04-22,8865.0
2019-04-23,8865.0
2019-04-24,8845.0
2019-04-25,8740.0
2019-04-26,8735.0
2019-04-29,8465.0
2019-04-30,8500.0
2019-05-06,8455.0
2019-05-07,8445.0
2019-05-08,8430.0
2019-05-09,8380.0
2019-05-10,8230.0
2019-05-13,8280.0
2019-05-14,8260.0
2019-05-15,8115.0
2019-05-16,7990.0
2019-05-17,7895.0
2019-05-20,7755.0
2019-05-21,7665.0
2019-05-22,7605.0
2019-05-23,7585.0
2019-05-24,7380.0
2019-05-27,7385.0
2019-05-28,7455.0
2019-05-29,7500.0
2019-05-30,7500.0
2019-05-31,7490.0
2019-06-03,7465.0
2019-06-04,7450.0
2019-06-05,7450.0
2019-06-06,7450.0
2019-06-10,7510.0
2019-06-11,7620.0
2019-06-12,7620.0
2019-06-13,7615.0
2019-06-14,7615.0
2019-06-17,7705.0
2019-06-18,7715.0
2019-06-19,7820.0
2019-06-20,7930.0
2019-06-21,8030.0
2019-06-24,8030.0
2019-06-25,8030.0
2019-06-26,8030.0
2019-06-27,8335.0
2019-06-28,8510.0
2019-07-01,8750.0
2019-07-02,8980.0
2019-07-03,8980.0
2019-07-04,8965.0
2019-07-05,8865.0
2019-07-08,8695.0
2019-07-09,8610.0
2019-07-10,8470.0
2019-07-11,8515.0
2019-07-12,8535.0
2019-07-15,8440.0
2019-07-16,8210.0
2019-07-17,8230.0
2019-07-18,8220.0
2019-07-19,8220.0
2019-07-22,8140.0
2019-07-23,7990.0
2019-07-24,7940.0
2019-07-25,7940.0
2019-07-26,7890.0
2019-07-29,7880.0
2019-07-30,7840.0
2019-07-31,7880.0
2019-08-01,7880.0
2019-08-02,7875.0
2019-08-05,7825.0
2019-08-06,7730.0
2019-08-07,7540.0
2019-08-08,7615.0
2019-08-09,7615.0
2019-08-12,7590.0
2019-08-13,7550.0
2019-08-14,7665.0
2019-08-15,7760.0
2019-08-16,7760.0
2019-08-19,7760.0
2019-08-20,7785.0
2019-08-21,7785.0
2019-08-22,7770.0
2019-08-23,7770.0
2019-08-26,7725.0
2019-08-27,7685.0
2019-08-28,7710.0
2019-08-29,7710.0
2019-08-30,7710.0
